antibody_id,origin,pdb_path,vh_vl_angle_deg,interface_n_pairs,interface_mean_dist_A,interface_min_dist_A,vernier_sasa_total,structure_errors,canonical_H1,canonical_H2,canonical_H3,canonical_L1,canonical_L2,canonical_L3,sequence_errors,pI,GRAVY,instability_index,net_charge_pH7,hydro_patch_max9,charge_patch_max7,agg_motifs,deamidation_sites,isomerization_sites,cmc_flags,immuno_risk_level,immuno_tcia_score,immuno_n_high,immuno_n_medium,immuno_n_tolerated,immuno_n_clusters,total_cdr_length,psh,ppc,pnc,sfvcsp
Figitumumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Figitumumab.pdb,82.10064087676224,70,4.588741794312932,1.7814875841140747,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.76,-0.339,45.5,4.0,0.556,3.0,1,3,2,,HIGH,0.6898,12,6,41,4,0,0.0,0.0,0.0,5.2
Firivumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Firivumab.pdb,78.54945717259373,77,4.592107938744172,1.5153604745864868,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.37,-0.25,48.5,1.9,0.556,2.0,0,1,1,,HIGH,0.6228,17,15,14,4,0,0.0,0.0,0.0,-2.4
Firsekibart,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Firsekibart.pdb,86.20370279934521,80,4.6310972192700035,1.8492395877838135,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,5.29,-0.36,39.1,-2.2,0.667,3.0,1,2,2,pI_unusually_low (5.29); hydro_patch_moderate (0.67),HIGH,0.3733,6,16,45,5,0,0.0,0.0,0.0,-2.0
Fiztasovimab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Fiztasovimab.pdb,84.80325612503361,75,4.591943939040127,1.0876744985580444,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.32,-0.269,23.4,1.8,0.556,4.0,1,2,1,,HIGH,0.6431,20,3,35,5,0,0.0,0.0,0.0,4.2
Flanvotumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Flanvotumab.pdb,83.40452809520062,73,4.585653018951416,1.6061067581176758,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.61,-0.257,37.2,2.7,0.556,3.0,0,0,0,,HIGH,0.6383,11,7,63,4,0,0.0,0.0,0.0,4.0
Fletikumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Fletikumab.pdb,81.54293644283027,83,4.570870620848559,1.5106840133666992,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,6.16,-0.33,41.3,-1.1,0.667,3.0,0,1,0,hydro_patch_moderate (0.67),HIGH,0.6049,13,12,45,5,0,0.0,0.0,0.0,0.2
Foralumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Foralumab.pdb,86.93516970236577,67,4.725182409869369,2.267498731613159,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,9.26,-0.29,44.3,6.9,0.778,3.0,0,2,2,hydro_patch_high (0.78),HIGH,0.7222,8,0,79,5,0,0.0,0.0,0.0,12.0
Foravirumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Foravirumab.pdb,84.69620871734354,67,4.707616736692617,1.619449496269226,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.84,-0.242,46.6,3.9,0.778,3.0,0,3,2,hydro_patch_high (0.78),HIGH,0.7068,12,0,72,5,0,0.0,0.0,0.0,9.3
Freneslerbart,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Freneslerbart.pdb,82.43094629957778,67,4.622142288984697,0.4962882101535797,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,9.11,-0.235,45.2,5.8,0.667,2.0,0,3,1,hydro_patch_moderate (0.67),HIGH,0.6444,14,4,50,5,0,0.0,0.0,0.0,8.0
Fresolimumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Fresolimumab.pdb,83.38246899387815,68,4.686111972667277,2.4807589054107666,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,5.55,-0.171,39.3,-1.3,0.667,3.0,0,0,1,hydro_patch_moderate (0.67),HIGH,0.5865,11,14,37,4,0,0.0,0.0,0.0,-1.0
Fulranumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Fulranumab.pdb,83.10297394371915,73,4.656596553816971,2.103850841522217,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,7.87,-0.215,48.8,1.0,0.667,3.0,0,2,2,hydro_patch_moderate (0.67),HIGH,0.7421,8,2,57,5,0,0.0,0.0,0.0,2.4
Gancotamab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Gancotamab.pdb,88.56162906427123,66,4.6292666044473965,0.9815503358840942,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.64,-0.213,42.6,2.8,0.556,4.0,0,2,2,,HIGH,0.6563,13,2,63,3,0,0.0,0.0,0.0,4.0
Ganitumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Ganitumab.pdb,76.6764414901997,75,4.691495914026286,2.3763678073883057,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.34,-0.29,34.0,2.0,0.556,3.0,1,1,0,,HIGH,0.7531,3,0,87,1,0,0.0,0.0,0.0,11.22
Gantenerumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Gantenerumab.pdb,82.43669025040066,71,4.608474677966901,1.4850800037384033,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,9.13,-0.221,42.6,5.8,0.667,3.0,0,2,1,hydro_patch_moderate (0.67),HIGH,0.7832,19,2,76,3,0,0.0,0.0,0.0,10.2
Garadacimab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Garadacimab.pdb,82.35540450258111,69,4.5741888487499525,1.0504072904586792,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,9.11,-0.244,42.1,5.9,0.556,4.0,1,2,1,,HIGH,0.7302,9,4,54,3,0,0.0,0.0,0.0,15.3
Garetosmab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Garetosmab.pdb,77.91784733216825,71,4.683559837252284,2.336581230163574,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,9.06,-0.132,36.2,4.8,0.556,3.0,0,0,0,,HIGH,0.8148,6,0,78,5,0,0.0,0.0,0.0,8.2
Gedivumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Gedivumab.pdb,82.63861835606154,79,4.63910662704671,1.538962483406067,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.64,-0.169,42.8,3.1,0.556,2.0,0,2,2,,HIGH,0.787,43,2,10,5,0,0.0,0.0,0.0,4.1
Gimsilumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Gimsilumab.pdb,84.91465277670864,68,4.656970338218371,1.5316611528396606,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.74,-0.221,43.8,3.0,0.556,2.0,0,3,1,,HIGH,0.6624,31,6,23,4,0,0.0,0.0,0.0,0.0
Ginisortamab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Ginisortamab.pdb,70.61540784889932,60,4.788491697205606,3.0295259952545166,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-8,,4.78,-0.435,34.3,-8.1,0.556,4.0,1,1,2,pI_unusually_low (4.78),HIGH,0.6513,7,4,68,5,0,0.0,0.0,0.0,-0.0
Glembatumumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Glembatumumab.pdb,83.77058390948629,78,4.632103165221099,1.5948549509048462,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.61,-0.302,31.3,2.9,0.556,2.2,0,0,0,,HIGH,0.7333,11,1,68,4,0,0.0,0.0,0.0,6.4
Golimumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Golimumab.pdb,80.45366970928451,93,4.562882005696809,1.2069288492202759,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.82,-0.312,45.4,3.8,0.667,3.0,0,3,2,hydro_patch_moderate (0.67),HIGH,0.8148,5,0,65,1,0,0.0,0.0,0.0,10.0
Golocdacimab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Golocdacimab.pdb,78.99110523940429,68,4.727611412457971,2.761949062347412,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,5.8,-0.374,40.4,-2.9,0.667,4.0,0,1,1,hydro_patch_moderate (0.67),HIGH,0.455,1,9,74,2,0,0.0,0.0,0.0,-0.0
Gorivitug,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Gorivitug.pdb,85.50691328473943,66,4.707558040018682,2.1366708278656006,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.6,-0.19,48.7,2.8,0.667,3.0,2,1,2,hydro_patch_moderate (0.67),HIGH,0.7718,18,1,60,4,0,0.0,0.0,0.0,3.0
Gotistobart,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Gotistobart.pdb,82.25669953347855,98,4.678832213166344,1.1722480058670044,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,6.99,-0.314,33.7,-0.0,0.667,3.0,0,0,2,hydro_patch_moderate (0.67),HIGH,0.8148,12,0,42,5,0,0.0,0.0,0.0,4.2
Greziprubart,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Greziprubart.pdb,76.16113020713794,48,4.660112115203357,2.607790946960449,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,7.87,-0.233,45.7,0.9,0.556,3.0,0,2,1,,HIGH,0.6646,33,3,39,5,0,0.0,0.0,0.0,6.0
Guselkumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Guselkumab.pdb,86.20196443293825,71,4.662602391453921,1.89873468875885,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.59,-0.259,41.5,2.9,0.556,4.0,0,2,1,,HIGH,0.431,7,6,51,5,0,0.0,0.0,0.0,0.0
Ianalumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Ianalumab.pdb,77.90158934606373,86,4.661991225619342,0.43791335821151733,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,9.02,-0.263,45.5,4.7,0.556,3.0,0,3,2,,HIGH,0.6944,20,0,54,5,0,0.0,0.0,0.0,10.0
Ibramvibart,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Ibramvibart.pdb,88.38846888926206,89,4.595351192008061,1.689577579498291,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,4.77,-0.277,31.5,-6.1,0.556,4.0,0,2,4,pI_unusually_low (4.77),HIGH,0.6579,28,15,36,5,0,0.0,0.0,0.0,-0.0
Icrucumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Icrucumab.pdb,82.1110265858788,63,4.699993142271354,2.1230628490448,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,7.82,-0.298,50.3,1.1,0.778,3.0,0,2,2,hydro_patch_high (0.78),HIGH,0.7721,13,0,77,5,0,0.0,0.0,0.0,4.6
Idactamab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Idactamab.pdb,82.55019054214056,83,4.601050257299667,0.873410165309906,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,9.26,-0.351,31.2,8.0,0.667,3.0,0,0,0,hydro_patch_moderate (0.67),HIGH,0.6513,7,4,71,5,0,0.0,0.0,0.0,21.5
Iluzanebart,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Iluzanebart.pdb,80.74479311346055,60,4.712685471357301,2.5014891624450684,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.66,-0.213,42.0,2.8,0.667,3.0,0,0,0,hydro_patch_moderate (0.67),HIGH,0.552,7,5,78,5,0,0.0,0.0,0.0,4.0
Imalumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Imalumab.pdb,86.11748009244951,67,4.674180121553474,2.4374983310699463,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.66,-0.263,44.3,2.9,0.778,3.0,1,2,2,hydro_patch_high (0.78),HIGH,0.6817,15,7,38,4,0,0.0,0.0,0.0,4.1
Imeroprubart,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Imeroprubart.pdb,87.49778821896517,73,4.577951506172738,1.1645299196243286,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,5.92,-0.244,40.7,-1.9,0.556,4.0,0,3,3,,HIGH,0.6823,18,5,48,5,0,0.0,0.0,0.0,-3.8
Inclacumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Inclacumab.pdb,83.6634436500221,75,4.576034377432933,1.5580893754959106,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.65,-0.277,40.8,2.9,0.667,3.0,0,2,0,hydro_patch_moderate (0.67),HIGH,0.7386,5,1,76,4,0,0.0,0.0,0.0,10.0
Indematug,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Indematug.pdb,83.65218821219395,61,4.72744639839713,2.3345627784729004,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,6.66,-0.197,34.1,-0.7,0.556,4.0,0,3,4,,HIGH,0.615,27,9,6,5,0,0.0,0.0,0.0,-2.34
Indenebart,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Indenebart.pdb,87.46510761733508,79,4.528585672110534,0.8319501280784607,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.78,-0.309,44.7,4.1,0.667,4.0,0,2,1,hydro_patch_moderate (0.67),HIGH,0.6,8,3,59,2,0,0.0,0.0,0.0,9.6
Indusatumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Indusatumab.pdb,83.23819981500397,73,4.651167353082981,1.6053876876831055,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,9.19,-0.368,25.2,5.9,0.556,2.0,0,0,0,,HIGH,0.7911,16,1,51,4,0,0.0,0.0,0.0,12.3
Intetumumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Intetumumab.pdb,86.98524370822517,67,4.615883672824846,0.8107508420944214,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.89,-0.283,50.3,3.8,0.778,3.0,0,1,2,hydro_patch_high (0.78),HIGH,0.7386,27,2,53,5,0,0.0,0.0,0.0,10.0
Ipilimumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Ipilimumab.pdb,84.936194206974,63,4.654087307924282,2.525326728820801,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.85,-0.31,42.9,3.8,0.556,3.0,0,2,2,,HIGH,0.7531,15,0,52,5,0,0.0,0.0,0.0,8.0
Iratumumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Iratumumab.pdb,85.01186986029131,49,4.748574347145813,3.04443621635437,,,H1-10-1,H2-16-?,H3-4,L1-11-1,L2-7-1,L3-9,,8.32,-0.262,30.9,1.8,0.556,2.0,0,1,1,,HIGH,0.6573,15,7,42,5,0,0.0,0.0,0.0,3.1
Iscalimab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Iscalimab.pdb,77.9199328585571,66,4.688591912491286,2.2475485801696777,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,7.81,-0.278,42.6,0.9,0.667,3.0,0,3,2,hydro_patch_moderate (0.67),HIGH,0.6237,22,11,53,5,0,0.0,0.0,0.0,4.2
Itepekimab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Itepekimab.pdb,86.82145747426996,76,4.732876684062603,1.9191261529922485,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.66,-0.283,44.6,2.9,0.667,3.0,0,3,2,hydro_patch_moderate (0.67),HIGH,0.6497,28,7,27,5,0,0.0,0.0,0.0,3.3
Ivuxolimab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Ivuxolimab.pdb,85.86079853813976,72,4.5531448664698235,1.6486412286758423,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,5.5,-0.312,48.5,-1.2,0.556,3.0,0,3,1,,HIGH,0.6296,4,0,75,1,0,0.0,0.0,0.0,-2.0
Izastobart,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Izastobart.pdb,87.43582659958999,71,4.702706198496362,2.405369281768799,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.85,-0.283,40.9,4.1,0.556,4.0,0,1,2,,HIGH,0.5351,13,5,63,5,0,0.0,0.0,0.0,10.2
Lanadelumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Lanadelumab.pdb,87.65775347422404,69,4.592663896950058,1.294660210609436,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-8,,8.84,-0.252,40.6,3.9,0.667,3.0,2,2,1,hydro_patch_moderate (0.67),HIGH,0.7917,18,1,51,4,0,0.0,0.0,0.0,8.2
Lanerkitug,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Lanerkitug.pdb,88.43459643231465,75,4.612868483792915,0.8894436955451965,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.68,-0.293,41.4,3.2,0.667,4.0,0,3,2,hydro_patch_moderate (0.67),HIGH,0.5977,9,1,74,4,0,0.0,0.0,0.0,6.9
Latozinemab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Latozinemab.pdb,76.32060649300247,82,4.697860829727746,1.520133376121521,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.29,-0.285,40.6,1.8,0.556,3.0,1,0,0,,HIGH,0.6682,22,4,69,5,0,0.0,0.0,0.0,4.1
Lemzoparlimab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Lemzoparlimab.pdb,74.1520333241446,50,4.726267073290918,2.301614761352539,,,H1-10-1,H2-16-?,H3-7,L1-11-1,L2-7-1,L3-9,,8.83,-0.345,36.7,3.8,0.667,4.0,0,1,3,hydro_patch_moderate (0.67),HIGH,0.6648,14,8,34,4,0,0.0,0.0,0.0,4.0
Lenzilumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Lenzilumab.pdb,84.76417873371992,61,4.664769743213949,1.3817824125289917,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,9.43,-0.411,41.4,8.8,0.667,3.0,0,1,0,hydro_patch_moderate (0.67),HIGH,0.6413,13,9,49,5,0,0.0,0.0,0.0,15.0
Lerdelimumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Lerdelimumab.pdb,88.09780507738628,55,4.6186320056378,2.3414041996002197,,,H1-10-1,H2-16-?,H3-6,L1-11-1,L2-7-1,L3-9,,7.88,-0.365,45.8,1.0,0.778,4.0,1,2,5,hydro_patch_high (0.78),HIGH,0.7821,17,0,75,5,0,0.0,0.0,0.0,3.41
Lesabelimab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Lesabelimab.pdb,84.53230700731774,78,4.53056743394642,0.7675714492797852,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,9.01,-0.245,43.4,4.9,0.667,3.0,0,2,0,hydro_patch_moderate (0.67),HIGH,0.7911,16,1,43,4,0,0.0,0.0,0.0,8.0
Lesofavumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Lesofavumab.pdb,68.37728073789421,84,4.49014919725978,0.46091699600219727,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,5.45,-0.267,42.8,-2.1,0.556,3.0,1,2,0,pI_unusually_low (5.45),HIGH,0.5051,10,18,51,5,0,0.0,0.0,0.0,-3.8
Letaplimab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Letaplimab.pdb,84.41628801000954,61,4.656789652837156,2.024221658706665,,,H1-10-1,H2-16-?,H3-7,L1-11-1,L2-7-1,L3-9,,9.25,-0.187,38.3,6.7,0.667,3.0,0,0,0,hydro_patch_moderate (0.67),HIGH,0.8148,4,0,89,1,0,0.0,0.0,0.0,20.0
Lexatumumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Lexatumumab.pdb,87.26906459901187,77,4.55693227801118,0.6558887362480164,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,7.87,-0.348,36.9,0.9,0.556,4.0,1,4,3,,HIGH,0.746,11,1,81,4,0,0.0,0.0,0.0,0.0
Libevitug,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Libevitug.pdb,86.29422954186192,57,4.62015916339986,0.7312763333320618,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.85,-0.373,45.3,3.7,0.556,4.0,2,2,2,,HIGH,0.4907,8,0,63,5,0,0.0,0.0,0.0,4.0
Libivirumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Libivirumab.pdb,73.74728265918887,91,4.6621984901645375,1.751025915145874,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.61,-0.352,42.9,2.9,0.667,3.0,1,1,4,hydro_patch_moderate (0.67),HIGH,0.6773,35,10,12,5,0,0.0,0.0,0.0,2.2
Linavonkibart,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Linavonkibart.pdb,84.90567739459208,66,4.684655487295417,1.575401782989502,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,4.83,-0.281,39.6,-5.1,0.556,3.0,0,1,1,pI_unusually_low (4.83),HIGH,0.5705,14,5,55,4,0,0.0,0.0,0.0,-0.0
Lirilumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Lirilumab.pdb,78.87159260222688,66,4.542162071812797,0.965905487537384,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,6.5,-0.232,47.3,-0.3,0.667,3.0,0,0,0,hydro_patch_moderate (0.67),HIGH,0.3595,2,14,50,5,0,0.0,0.0,0.0,-4.0
Lodapolimab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Lodapolimab.pdb,83.61740805775956,73,4.6370915940829684,1.3728413581848145,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.3,-0.273,49.2,1.7,0.667,4.0,0,1,1,hydro_patch_moderate (0.67),HIGH,0.2222,0,4,82,1,0,0.0,0.0,0.0,1.0
Lomtegovimab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Lomtegovimab.pdb,85.78410292407284,68,4.662737407954124,1.616515874862671,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,9.0,-0.33,48.5,5.0,0.778,3.0,0,1,3,hydro_patch_high (0.78),HIGH,0.7432,28,3,17,4,0,0.0,0.0,0.0,12.4
Lotivibart,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Lotivibart.pdb,82.51996758114035,64,4.708814298987218,2.858644723892212,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-5,,9.21,-0.286,28.4,6.5,0.778,3.0,1,0,2,hydro_patch_high (0.78),HIGH,0.6631,33,13,0,5,0,0.0,0.0,0.0,15.25
Lucatumumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Lucatumumab.pdb,77.9199328585571,66,4.688591912491286,2.2475485801696777,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,7.81,-0.278,42.6,0.9,0.667,3.0,0,3,2,hydro_patch_moderate (0.67),HIGH,0.6237,22,11,53,5,0,0.0,0.0,0.0,4.2
Lunlekitug,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Lunlekitug.pdb,74.08043607553317,62,4.665756116209901,1.5647474527359009,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,5.19,-0.307,43.4,-3.2,0.667,3.0,1,1,1,pI_unusually_low (5.19); hydro_patch_moderate (0.67),HIGH,0.5455,8,10,35,3,0,0.0,0.0,0.0,-3.9
Lupartumab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Lupartumab.pdb,88.85978966371724,58,4.666143685436705,2.5567359924316406,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,6.85,-0.222,45.9,-0.1,0.667,4.0,0,3,1,hydro_patch_moderate (0.67),HIGH,0.7619,4,1,105,1,0,0.0,0.0,0.0,1.0
Maftivimab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Maftivimab.pdb,85.18206133006969,61,4.728335120752788,2.092100143432617,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-8,,8.87,-0.264,47.5,3.9,0.667,3.0,0,2,1,hydro_patch_moderate (0.67),HIGH,0.7712,5,1,59,4,0,0.0,0.0,0.0,9.3
Manelimab,natural_384,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\natural\Manelimab.pdb,89.99846478020469,73,4.4984573822431555,1.1558849811553955,,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,6.34,-0.149,32.4,-0.9,0.778,4.0,0,3,1,hydro_patch_high (0.78),HIGH,0.6356,21,6,38,5,0,0.0,0.0,0.0,0.2
