canonical_id,display_name,origin_tags,in_natural_master_384,in_natural_cmc_384,in_engineered_master_458,in_abref458_27m_458,in_842_combined,in_frozen_abref458,in_frozen_natural384,vh_seq_hash,vl_seq_hash,vh_seq_consistent,vl_seq_consistent,anomalies,vh_germline,vl_germline
depatuxizumab,Depatuxizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,aa6e25f825df,f8a5787eea96,True,True,,IGHV4-38-2*02,IGKV1-12*01
depemokimab,Depemokimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,d88606d569f1,8d5f0f8b8289,True,True,,IGHV4-34*09,IGKV4-1*01
dezamizumab,Dezamizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,ad6d4c01265b,e4d52f15fe03,True,True,,IGHV1-69*02,IGKV1-39*01
disitamab,Disitamab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,f44376c4c32c,9c6c798ebf5c,True,True,,IGHV1-69-2*01,IGKV1-12*01
divozilimab,Divozilimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,44263100a003,6f92316f8695,True,True,,IGHV1-46*01,IGKV1-13*01
domagrozumab,Domagrozumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,38cc03593cf4,4587bab8309d,True,True,,IGHV3-23*03,IGKV1-39*01
domvanalimab,Domvanalimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,b4bf1293c4dc,3cdcabc8112f,True,True,,IGHV3-48*01,IGKV1-9*03
donanemab,Donanemab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,3bc11c42bbcf,59716d6c0abf,True,True,,IGHV1-3*01,IGKV2-29*02
donitabart,Donitabart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,b5567b584db0,6727492fa675,True,True,,IGHV1-2*02,IGKV2D-29*02
donzakimig2,Donzakimig2,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,89fc5d77e4f5,224d96d8d73d,True,True,,IGHV1-69*02,IGKV1-39*01
dostarlimab,Dostarlimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,880519b32e22,91f1e30b9a0e,True,True,,IGHV3-23*01,IGKV1-9*01
dresbuxelimab,Dresbuxelimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,2e3f2f9e615b,0e222a3274cb,True,True,,IGHV1-46*01,IGKV4-1*01
drotokibart,Drotokibart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,4591139de796,4440a8edb5cb,True,True,,IGHV3-48*01,IGKV1-13*01
duligotuzumab,Duligotuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,10bcf1c4acd3,a9c9c7fe80ba,True,True,,IGHV3-23*04,IGKV1-39*01
ebdarokimab,Ebdarokimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,6fe6c2df2774,c41fcdfbba17,True,True,,IGHV5-51*01,IGKV3-11*01
ebribafusp,Ebribafusp,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,bde2b51f4662,93e1982a38e9,True,True,,IGHV1-46*01,IGKV2-30*01
eclutatug,Eclutatug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,5f1693cf50a1,41db4f29cbfd,True,True,,IGHV3-21*01,IGKV3-15*01
eculizumab,Eculizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,220ed65f53b0,048b51922fe9,True,True,,IGHV1-46*01,IGKV1-39*01
eglatoprutug,Eglatoprutug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,472f710ebb22,e9e3a052ad5c,True,True,,IGHV1-3*01,IGKV7-3*01
elegrobart,Elegrobart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,82d2ec490793,1224df5d7121,True,True,,IGHV1-46*01,IGKV2-30*02
elezanumab,Elezanumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,5dcf8e78b81b,4c0e9645a3c9,True,True,,IGHV1-18*01,IGKV2-40*01
elotuzumab,Elotuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,95a049dacfa6,b089f316dd7a,True,True,,IGHV3-48*01,IGKV1-27*01
eltrekibart,Eltrekibart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,a63cb1d9b9fe,3dd693d6be75,True,True,,IGHV1-46*01,IGKV3-11*01
emactuzumab,Emactuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,9351e7cd970a,431b1d9e9e57,True,True,,IGHV1/OR15-2*02,IGKV1-39*01
emibetuzumab,Emibetuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,76697c97dc80,4208eddf109f,True,True,,IGHV1-2*06,IGKV3-7*02
empasiprubart,Empasiprubart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,fc5534c4c5d9,3df995e9a3ee,True,True,,IGHV1-8*01,IGKV7-3*01
emugrobart,Emugrobart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,9a14dd2625bf,3ed8a1811ebb,True,True,,IGHV3-66*01,IGKV3-20*02
emunkitug,Emunkitug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,a5cbcbc313c8,08372601e5fc,True,True,,IGHV1-18*01,IGKV1-13*01
enavatuzumab,Enavatuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,3996a73b543e,3a2f05e9d90b,True,True,,IGHV3-15*01,IGKV7-3*01
encelimab,Encelimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,1b9fde46fa2e,cbc4ec688467,True,True,,IGHV1-69-2*01,IGKV2D-29*02
enibarcimab,Enibarcimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,3bb3c74a65b1,c83606228487,True,True,,IGHV1-69*01,IGKV2-30*01
enoblituzumab,Enoblituzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,b384183e987c,3eafb4feffad,True,True,,IGHV3-48*02,IGKV1-9*01
enzelkitug,Enzelkitug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,3e6b9395a4d9,b5f97b684e7e,True,True,,IGHV3-66*01,IGKV1-33*01
epacmarstobart,Epacmarstobart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,63ab94f572ae,a82d947896be,True,True,,IGHV1-2*02,IGKV1-39*01
epratuzumab,Epratuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,a0d8f3825567,ba2e9c819832,True,True,,IGHV1-3*01,IGKV4-1*01
eptinezumab,Eptinezumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,a7dd5b2c9223,e0d79f464fee,True,True,,IGHV3-66*01,IGKV3-7*02
erlizumab,Erlizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,6f935b747ea7,823835394114,True,True,,IGHV3-74*01,IGKV1-39*01
etakafusp,Etakafusp,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,1c0d19455bcc,c9cb6c6b98f9,True,True,,IGHV1-69*01,IGKV1-39*01
etalanetug,Etalanetug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,adf74591be83,0ee9df5db3f2,True,True,,IGHV3-23*03,IGKV2-29*02
etaracizumab,Etaracizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,0f6dbee0998b,b22b024b1c80,True,True,,IGHV3-30*01,IGKV3-11*01
etigilimab,Etigilimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,141724685b2d,23e72777a51a,True,True,,IGHV4-38-2*01,IGKV1-33*01
etokimab,Etokimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,1c2ad448389a,a247f799c78d,True,True,,IGHV1-46*01,IGKV1-9*01
etrolizumab,Etrolizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,5b974fd98d0e,3b6f04345739,True,True,,IGHV3-66*01,IGKV1-39*01
eurestobart,Eurestobart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,3be4135aed5d,4743cb857875,True,True,,IGHV1-3*01,IGKV1-13*01
exidavnemab,Exidavnemab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,908628d016fd,c97ec854d98f,True,True,,IGHV4-59*03,IGKV2-28*01
exlinkibart,Exlinkibart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,d4cdbb7958fd,c65c912c996a,True,True,,IGHV1-2*02,IGKV1-39*01
ezabenlimab,Ezabenlimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,59d971c1bf09,f620140276ad,True,True,,IGHV3-23*04,IGKV7-3*01
falbikitug,Falbikitug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,cbb3d96e84dc,d42023df0655,True,True,,IGHV3-15*01,IGKV2-24*01
farletuzumab,Farletuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,4763749e1644,59493447c1dc,True,True,,IGHV3-30*03,IGKV3-7*02
favezelimab,Favezelimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,4130089d9cf9,6f8ed18e1dee,True,True,,IGHV1-58*01,IGKV2/OR2-7D*01
feladilimab,Feladilimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,f35cbb8a7ba5,8d8e7800c4e1,True,True,,IGHV1-69*04,IGKV1-13*01
felzartamab,Felzartamab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,d2285064e6e9,ffd3da6f68bc,True,True,,IGHV3-23*04,IGKV1-13*01
fepixnebart,Fepixnebart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,8b83dd30f884,a1270ad9f2c4,True,True,,IGHV1-69*02,IGKV2-30*02
ficlatuzumab,Ficlatuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,eec526eabdc2,77539cd21804,True,True,,IGHV1-46*01,IGKV1-39*01
finotonlimab,Finotonlimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,4fbcab8636ba,dfe957f66e33,True,True,,IGHV3-21*07,IGKV7-3*01
firastotug,Firastotug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,2c0a10d9788c,85f0e0403e51,True,True,,IGHV4-38-2*01,IGKV3-20*02
fontolizumab,Fontolizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,da4ff590b3b8,ff0528363c07,True,True,,IGHV1-69*02,IGKV1-39*01
fremanezumab,Fremanezumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,cbbf6c4efe1e,5db779f9e0b7,True,True,,IGHV3-15*01,IGKV3-11*01
frexalimab,Frexalimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,0ff6b5203ba6,4ae3c9a8a847,True,True,,IGHV4-59*03,IGKV1-33*01
frovocimab,Frovocimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,5f08c63b8d52,cc2204f498ce,True,True,,IGHV3-21*01,IGKV2-28*01
futermestotug,Futermestotug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,880f72c818f5,7c9c9a905324,True,True,,IGHV3-23*04,IGKV1-9*01
galcanezumab,Galcanezumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,244769729c0b,60a6cdaca6f6,True,True,,IGHV1-69*02,IGKV1-39*01
galegenimab,Galegenimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,8161f6f65ff3,2e2ff0d0a9ae,True,True,,IGHV1-46*01,IGKV1-13*01
galvokimig2,Galvokimig2,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,89fc5d77e4f5,224d96d8d73d,True,True,,IGHV1-69*02,IGKV1-39*01
garetatug,Garetatug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,395ccb02bfa4,255e0fd5cdbe,True,True,,IGHV1-3*01,IGKV4-1*01
garivulimab,Garivulimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,a79de42f64ab,49195b37bd82,True,True,,IGHV3-66*01,IGKV1-5*01
gatipotuzumab,Gatipotuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,861677c0ad69,95c67e818f02,True,True,,IGHV3-72*01,IGKV2-28*01
gatralimab,Gatralimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,6740548d2817,f559e8926e57,True,True,,IGHV3-72*01,IGKV2-29*02
gemtuzumab,Gemtuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,1ccfac269740,a82b6c0e7c23,True,True,,IGHV1-18*02,IGKV7-3*01
geptanolimab,Geptanolimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,5a583b17819c,1200170c4f93,True,True,,IGHV7-4-1*02,IGKV7-3*01
gevokizumab,Gevokizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,8f3ff52a032f,761dae94e648,True,True,,IGHV4-30-4*07,IGKV1-39*01
giloralimab,Giloralimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,2cfddc9710cf,0472efef5ed1,True,True,,IGHV4-38-2*02,IGKV2-29*02
gimistotug,Gimistotug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,22a8d4f09269,eea9e24be0b7,True,True,,IGHV1-46*01,IGKV1-16*01
glenzocimab,Glenzocimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,ecbc7eb9c3e1,1e636b90ce87,True,True,,IGHV1-46*01,IGKV2-30*01
gocatamig1,Gocatamig1,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,7e5789b31d72,846e24abf736,True,True,,IGHV3-73*01,IGKV2-40*01
gosuranemab,Gosuranemab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,02e38835270d,fe9422f49656,True,True,,IGHV3-21*07,IGKV2-30*02
gruticibart,Gruticibart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,9e3c6c840529,a16bf3e497d0,True,True,,IGHV4-4*08,IGKV1-33*01
gumokimab,Gumokimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,5487b10a7414,e1e72c931fff,True,True,,IGHV4-38-2*02,IGKV2-30*02
ibalizumab,Ibalizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,0b0ee1b78620,a807d9d7fdb6,True,True,,IGHV1-46*01,IGKV4-1*01
ibentatug,Ibentatug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,382ead6aa324,079047c64ad2,True,True,,IGHV3-23*04,IGKV2-28*01
idarucizumab,Idarucizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,52107bc94352,e0d7e1d972d3,True,True,,IGHV4-59*03,IGKV2-30*01
ieramilimab,Ieramilimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,edbcc4f3fe93,5225bec49ce1,True,True,,IGHV7-4-1*02,IGKV1-33*01
ifabotuzumab,Ifabotuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,4a75a8f5fa42,2b74a25ec7b6,True,True,,IGHV1-2*02,IGKV1D-16*01
ifinatamab,Ifinatamab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,f65750bc29cc,8b208d4638d6,True,True,,IGHV1-3*01,IGKV1-13*01
iladatuzumab,Iladatuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,5992f58021c4,cf21e2810d5b,True,True,,IGHV3-23*04,IGKV7-3*01
imaprelimab,Imaprelimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,eea7b095d442,b4343eb5725a,True,True,,IGHV4-59*05,IGKV1-16*01
imgatuzumab,Imgatuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,de619661d05c,4314db81ca76,True,True,,IGHV1-69*02,IGKV1-17*01
imneskibart,Imneskibart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,f18d8ea2aec1,efab7633e37e,True,True,,IGHV1-2*02,IGKV4-1*01
imsidolimab,Imsidolimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,c076e76498ad,a1e2f1089c5a,True,True,,IGHV1-46*01,IGKV2D-29*01
imzokitug,Imzokitug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,db9a63c27f5e,11ffd1d0a650,True,True,,IGHV1-2*02,IGKV2D-29*01
inebilizumab,Inebilizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,142f929a28e2,784e1930ad10,True,True,,IGHV3-23*03,IGKV7-3*01
inotuzumab,Inotuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,604858392ecc,5c21e1f8155b,True,True,,IGHV1-46*01,IGKV2-29*02
invikafusp,Invikafusp,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,574bb1062d41,39fe7fe69ff6,True,True,,IGHV1-3*01,IGKV1-9*01
iparomlimab,Iparomlimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,e57574798646,71c49599482f,True,True,,IGHV1-46*01,IGKV4-1*01
ispectamab,Ispectamab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,1d160f7274cc,7579038421d0,True,True,,IGHV3-23*04,IGKV1-39*01
isuventatug,Isuventatug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,2a5b3f2f3bd8,8c2c1a7fb86f,True,True,,IGHV3-11*01,IGKV2-28*01
itolizumab,Itolizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,920f699c0022,863e7ed8266f,True,True,,IGHV3-21*01,IGKV1-17*01
ixekizumab,Ixekizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,404d1f5a2baa,5f9d6f01edd3,True,True,,IGHV1-69*01,IGKV2D-29*02
ixotatug,Ixotatug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,6733aea016ab,111097664abe,True,True,,IGHV3-15*07,IGKV1-39*01
izeltabart,Izeltabart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,44a67f1c955d,759783c5a6af,True,True,,IGHV3-64*01,IGKV7-3*01
labetuzumab,Labetuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,7f3b180a47ea,8215d8b58f38,True,True,,IGHV3-48*01,IGKV1-33*01
lacnotuzumab,Lacnotuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,8c2b25df9fa2,95211c66802c,True,True,,IGHV4-38-2*02,IGKV6D-41*01
lacutamab,Lacutamab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,6473248b02e4,85fb0115b08b,True,True,,IGHV7-4-1*02,IGKV1-NL1*01
ladiratuzumab,Ladiratuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,a52488cb1e67,b9c5b6c95df5,True,True,,IGHV1-2*02,IGKV2-30*02
lampalizumab,Lampalizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,36816ffac1b0,460cf7bfe480,True,True,,IGHV7-4-1*02,IGKV1-27*01
lancastotug,Lancastotug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,4383270f0973,4137c630c163,True,True,,IGHV4-38-2*02,IGKV1-39*01
landogrozumab,Landogrozumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,74d8545fd0f5,85210f48c35a,True,True,,IGHV3-23*04,IGKV3-20*02
lasrekibart,Lasrekibart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,e069fe2caf72,a26a5c9a71d6,True,True,,IGHV3-23*02,IGKV1-12*01
laventatug,Laventatug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,b6a4d3e86fe2,4dd5b9e7e80e,True,True,,IGHV1-69-2*01,IGKV2-29*02
lebrikizumab,Lebrikizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,535a1e155e78,d05684dca8b7,True,True,,IGHV4-59*03,IGKV7-3*01
lecanemab,Lecanemab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,1f97e2f5a312,08d8987d9786,True,True,,IGHV3-48*01,IGKV2-30*02
lecankitug,Lecankitug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,eadf2f2dba14,32c609683c47,True,True,,IGHV1-46*01,IGKV2D-29*01
lenvervimab,Lenvervimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,4a200a8d7de3,5a728ce0e8c7,True,True,,IGHV3-21*01,IGKV1-NL1*01
leronlimab,Leronlimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,d6704f38e322,35451bad1a05,True,True,,IGHV3-23*03,IGKV2D-29*02
levilimab,Levilimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,cb970e299f76,e213070f5e55,True,True,,IGHV3-66*01,IGKV7-3*01
licaminlimab,Licaminlimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,d07a1535ba00,5376c22211c2,True,True,,IGHV3-72*01,IGKV1-33*01
lifastuzumab,Lifastuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,8f9370b58103,a17fbe4566f1,True,True,,IGHV3-23*04,IGKV2-29*02
ligelizumab,Ligelizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,8be497989a10,3191d4a11b21,True,True,,IGHV1-69*01,IGKV3-15*01
ligufalimab,Ligufalimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,72c6b47c7c4b,2c9be24d5121,True,True,,IGHV1-46*01,IGKV3-11*01
lintuzumab,Lintuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,43b16723a1a0,34ce6db8409b,True,True,,IGHV1-3*01,IGKV7-3*01
lipustobart,Lipustobart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,f63bc9964a44,8f458ed9ce74,True,True,,IGHV1-46*01,IGKV7-3*01
lirentelimab,Lirentelimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,b76300121bd8,dd1cdf92e2a9,True,True,,IGHV3-66*01,IGKV1-13*01
litifilimab,Litifilimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,172298525774,8e0b8f6a8e02,True,True,,IGHV3-71*01,IGKV7-3*01
livmoniplimab,Livmoniplimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,730dc834f1ee,73c3695e29fc,True,True,,IGHV1-46*01,IGKV1-39*01
lixudebart,Lixudebart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,5f1693cf50a1,41db4f29cbfd,True,True,,IGHV3-21*01,IGKV3-15*01
lodelcizumab,Lodelcizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,20e0cb69288e,49c51ae1cd11,True,True,,IGHV1-2*06,IGKV1-13*01
lonigutamab,Lonigutamab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,27e9fcc73a5a,8b0f3486b61f,True,True,,IGHV1-46*01,IGKV1-39*01
lorvotuzumab,Lorvotuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,38fbfac6e6bf,1d9307ab01c3,True,True,,IGHV3-30*03,IGKV2-30*02
losatuxizumab,Losatuxizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,8a062e64a208,f8a5787eea96,True,True,,IGHV4-38-2*02,IGKV1-12*01
lucorafusp,Lucorafusp,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,4383270f0973,4137c630c163,True,True,,IGHV4-38-2*02,IGKV1-39*01
lumistobart,Lumistobart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,7e014d4c8415,e09a422373df,True,True,,IGHV4-38-2*02,IGKV4-1*01
lumrotatug,Lumrotatug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,54b5b85f9b3f,b08f9865a3e4,True,True,,IGHV4-59*03,IGKV3-15*01
lumretuzumab,Lumretuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,89bf45e08358,a1f8ca5a7b60,True,True,,IGHV1-18*01,IGKV4-1*01
lusvertikimab,Lusvertikimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,dcd9ad378ba3,6534545cc553,True,True,,IGHV3-11*01,IGKV1-NL1*01
luvagrobart,Luvagrobart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,f9dabff57f7b,0685873bbe0a,True,True,,IGHV4-4*08,IGKV1-39*01
luveltamab,Luveltamab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,8eaf2cd63593,7579038421d0,True,True,,IGHV3-23*04,IGKV1-39*01
magrolimab,Magrolimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,5dd2367dda84,dc968b93d010,True,True,,IGHV1-3*01,IGKV2-28*01
manfidokimab,Manfidokimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,4a59b4dcb411,3d14683ed556,True,True,,IGHV1-2*02,IGKV1-39*01
matuzumab,Matuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,4f848ced49ed,244b6e834756,True,True,,IGHV1-46*01,IGKV1-13*01
mavrostobart,Mavrostobart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,5e461f6382c2,a552532f8f75,True,True,,IGHV3-23*03,IGKV4-1*01
mazorelvimab,Mazorelvimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,1e0896fb9880,aed8e9658ecc,True,True,,IGHV3-48*03,IGKV2D-29*02
mecbotamab,Mecbotamab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,992eb67ec8c5,a43860337c21,True,True,,IGHV5-10-1*01,IGKV1-5*01
mepolizumab,Mepolizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,98a86bbbc771,8d5f0f8b8289,True,True,,IGHV4-4*08,IGKV4-1*01
mezagitamab,Mezagitamab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,f7b97440ee47,3f4340df1200,True,True,,IGHV3-23*01,IGKV3D-20*01
milatuzumab,Milatuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,5f83f6a46a81,1097a28a267f,True,True,,IGHV7-4-1*02,IGKV2-30*02
